STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-13,0.12,0.0,46.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-14,0.0,0.0,44.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-15,0.1,0.0,46.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-16,0.08,0.0,51.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-17,0.23,0.0,55.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-18,0.0,0.0,52.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-19,0.0,0.0,48.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-20,0.0,0.0,43.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-21,0.2,0.0,41.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-22,0.3,0.0,49.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-23,1.25,0.0,52.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-24,0.81,0.0,52.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-25,0.01,0.0,52.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-26,0.75,0.0,52.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-27,0.0,0.0,54.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-28,0.04,0.0,48.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-29,0.0,0.0,50.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-30,0.23,0.0,43.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-01-31,0.0,0.0,46.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-01,0.0,0.0,47.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-02,0.0,0.0,45.0,30.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-03,0.0,0.0,48.0,38.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-04,0.0,0.0,50.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-05,0.09,0.0,50.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-06,0.0,0.0,45.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-07,0.0,0.0,43.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-08,0.04,0.0,37.0,30.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-09,0.3,0.4,42.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-10,0.58,3.3,40.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-11,0.0,0.0,44.0,33.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-12,0.0,0.0,45.0,31.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-13,0.54,0.0,49.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-14,0.51,0.0,41.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-15,0.0,0.0,49.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-16,0.34,0.0,48.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-17,0.0,0.0,55.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-18,0.25,0.0,49.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-19,0.29,0.0,47.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-20,0.0,0.0,54.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-21,0.0,0.0,56.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-22,0.04,0.0,47.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-23,0.05,0.0,50.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-24,0.07,0.0,49.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-25,0.01,0.0,55.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-26,0.0,0.0,48.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-27,0.13,0.0,52.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-02-28,0.05,0.0,58.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-01,0.0,0.0,55.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-02,0.0,0.0,48.0,33.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-03,0.0,0.0,52.0,38.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-04,0.0,0.0,52.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-05,0.0,0.0,52.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-06,0.03,0.0,54.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-07,0.16,0.0,53.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-08,0.01,0.0,53.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-09,0.37,0.0,51.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-10,0.06,0.0,50.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-11,0.09,0.0,50.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-12,0.1,0.0,52.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-13,0.02,0.0,46.0,33.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-14,0.0,0.0,48.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-15,0.01,0.0,57.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-16,0.0,0.0,63.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-17,0.08,0.0,57.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-18,0.24,0.0,51.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-19,0.0,0.0,54.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-20,0.28,0.0,60.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-21,0.52,0.0,53.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-22,0.0,0.0,50.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-23,0.16,0.0,49.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-24,0.0,0.0,59.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-25,0.26,0.0,51.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-26,0.01,0.0,56.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-27,0.25,0.0,52.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-28,0.11,0.0,53.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-29,0.37,0.0,52.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-30,0.2,0.0,54.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-03-31,0.65,0.0,55.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-01,0.1,0.0,60.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-02,0.0,0.0,55.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-03,0.01,0.0,60.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-04,0.08,0.0,59.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-05,0.01,0.0,53.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-06,0.0,0.0,55.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-07,0.0,0.0,61.0,38.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-08,0.0,0.0,69.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-09,0.0,0.0,76.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-10,0.0,0.0,68.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-11,0.0,0.0,55.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-12,0.0,0.0,58.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-13,0.0,0.0,59.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-14,0.26,0.0,48.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-15,0.13,0.0,54.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-16,0.37,0.0,57.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-17,0.09,0.0,55.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-18,0.01,0.0,59.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-19,0.0,0.0,63.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-20,0.0,0.0,70.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-21,0.03,0.0,67.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-22,0.0,0.0,62.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-23,0.0,0.0,55.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-24,0.0,0.0,58.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-25,0.04,0.0,61.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-26,0.13,0.0,57.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-27,0.18,0.0,53.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-28,0.28,0.0,61.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-29,0.81,0.0,59.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-04-30,0.19,0.0,58.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-01,0.16,0.0,58.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-02,0.01,0.0,56.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-03,0.0,0.0,59.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-04,0.09,0.0,56.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-05,0.0,0.0,60.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-06,0.0,0.0,68.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-07,0.0,0.0,75.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-08,0.0,0.0,65.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-09,0.03,0.0,60.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-10,0.02,0.0,60.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-11,0.02,0.0,62.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-12,0.0,0.0,85.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-13,0.0,0.0,82.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-14,0.42,0.0,60.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-15,0.19,0.0,51.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-16,0.03,0.0,63.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-17,0.05,0.0,60.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-18,0.0,0.0,61.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-19,0.0,0.0,61.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-20,0.0,0.0,66.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-21,0.0,0.0,67.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-22,0.0,0.0,74.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-23,0.0,0.0,81.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-24,0.0,0.0,66.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-25,0.0,0.0,64.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-26,0.02,0.0,64.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-27,0.0,0.0,64.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-28,0.0,0.0,66.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-29,0.0,0.0,67.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-30,0.0,0.0,69.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-05-31,0.0,0.0,76.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-01,0.0,0.0,89.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-02,0.01,0.0,67.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-03,0.0,0.0,73.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-04,0.35,0.0,62.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-05,0.0,0.0,71.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-06,0.0,0.0,71.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-07,0.0,0.0,68.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-08,0.31,0.0,65.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-09,0.04,0.0,63.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-10,0.01,0.0,66.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-11,0.29,0.0,69.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-12,0.0,0.0,70.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-13,0.0,0.0,71.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-14,0.0,0.0,69.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-15,0.0,0.0,68.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-16,0.28,0.0,60.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-17,0.0,0.0,73.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-18,0.0,0.0,80.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-19,0.0,0.0,87.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-20,0.0,0.0,75.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-21,0.02,0.0,67.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-22,0.0,0.0,73.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-23,0.06,0.0,75.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-24,0.06,0.0,74.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-25,0.0,0.0,71.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-26,0.0,0.0,70.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-27,0.04,0.0,67.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-28,0.0,0.0,71.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-29,0.0,0.0,75.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-06-30,0.0,0.0,78.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-01,0.0,0.0,76.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-02,0.11,0.0,70.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-03,0.22,0.0,70.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-04,0.04,0.0,73.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-05,0.17,0.0,69.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-06,0.02,0.0,66.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-07,0.0,0.0,74.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-08,0.0,0.0,76.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-09,0.0,0.0,89.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-10,0.0,0.0,86.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-11,0.0,0.0,84.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-12,0.0,0.0,74.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-13,0.0,0.0,73.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-14,0.0,0.0,76.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-15,0.0,0.0,76.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-16,0.0,0.0,85.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-17,0.0,0.0,88.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-18,0.0,0.0,90.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-19,0.0,0.0,89.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-20,0.0,0.0,88.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-21,0.0,0.0,87.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-22,0.0,0.0,92.0,62.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-23,0.06,0.0,71.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-24,0.0,0.0,74.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-25,0.0,0.0,75.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-26,0.0,0.0,74.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-27,0.0,0.0,70.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-28,0.0,0.0,71.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-29,0.0,0.0,73.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-30,0.0,0.0,87.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-07-31,0.0,0.0,92.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-01,0.0,0.0,76.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-02,0.0,0.0,72.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-03,0.0,0.0,77.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-04,0.0,0.0,72.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-05,0.0,0.0,73.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-06,0.0,0.0,81.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-07,0.0,0.0,83.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-08,0.0,0.0,79.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-09,0.0,0.0,80.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-10,0.0,0.0,76.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-11,0.0,0.0,71.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-12,0.0,0.0,73.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-13,0.0,0.0,75.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-14,0.0,0.0,78.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-15,0.0,0.0,76.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-16,0.0,0.0,67.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-17,0.0,0.0,73.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-18,0.0,0.0,71.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-19,0.0,0.0,72.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-20,0.0,0.0,79.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-21,0.0,0.0,69.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-22,0.0,0.0,75.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-23,0.0,0.0,74.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-24,0.0,0.0,74.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-25,0.0,0.0,79.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-26,0.02,0.0,65.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-27,0.0,0.0,71.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-28,0.0,0.0,72.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-29,0.0,0.0,77.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-30,0.02,0.0,71.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-08-31,0.33,0.0,62.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-01,0.0,0.0,70.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-02,0.0,0.0,76.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-03,0.04,0.0,69.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-04,0.53,0.0,63.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-05,0.14,0.0,61.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-06,0.02,0.0,67.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-07,0.12,0.0,60.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-08,0.0,0.0,67.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-09,0.0,0.0,69.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-10,0.0,0.0,76.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-11,0.0,0.0,66.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-12,0.0,0.0,74.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-13,0.0,0.0,74.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-14,0.01,0.0,68.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-15,0.55,0.0,62.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-16,0.06,0.0,66.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-17,0.0,0.0,75.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-18,0.37,0.0,64.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-19,0.5,0.0,63.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-20,0.14,0.0,62.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-21,0.08,0.0,64.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-22,0.01,0.0,65.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-23,0.0,0.0,68.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-24,0.04,0.0,62.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-25,0.05,0.0,63.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-26,0.29,0.0,59.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-27,0.18,0.0,63.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-28,0.0,0.0,62.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-29,0.0,0.0,60.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-09-30,0.0,0.0,63.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-01,0.0,0.0,66.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-02,0.0,0.0,68.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-03,0.0,0.0,65.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-04,0.0,0.0,61.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-05,0.0,0.0,57.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-06,0.0,0.0,59.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-07,0.08,0.0,58.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-08,0.28,0.0,59.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-09,0.13,0.0,56.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-10,0.6,0.0,54.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-11,0.24,0.0,64.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-12,0.0,0.0,63.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-13,0.0,0.0,58.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-14,0.0,0.0,67.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-15,0.0,0.0,60.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-16,0.0,0.0,60.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-17,0.0,0.0,61.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-18,0.0,0.0,60.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-19,0.2,0.0,59.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-20,0.21,0.0,56.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-21,0.19,0.0,54.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-22,0.12,0.0,63.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-23,0.23,0.0,63.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",1959-10-24,0.07,0.0,66.0,53.0
